doi,refcodes,year,count,url,core,name_dicts,compound_dicts
10.1039/C5CE00594A,"['QUNWED', 'QUNWIH', 'QUNWON', 'QUNWUT', 'QUNXAA']",2015,5,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE00594A?page=search,CE,"{'1': '[Zn(oba)(4-spy)]2·(4-spy)0.25·(H2O)', '1a': '[Zn2(oba)2(HT-ppcb)]2·(4-spy)0.25', '2': '[Zn(oba)(4-(2-npy))]2·(4-(2-npy))0.25·(H2O)1.25', '3': '[Zn(oba)(4-npy)]2·(4-npy)0.25', '3a': '[Zn2(oba)2(HT-pncb)]·(4-npy)0.25'}","{'1': ['[Zn(oba)(4-spy)]2·(4-spy)0.25·(H2O)'], '1a': ['[Zn2(oba)2(HT-ppcb)]2·(4-spy)0.25', '[Zn2(oba)2(HT-ppcb)]·(4-spy)0.25'], '2': ['[Zn(oba)(4-(2-npy))]2·(4-(2-npy))0.25·(H2O)1.25'], '3': ['[Zn(oba)(4-npy)]2·(4-npy)0.25'], '3a': ['[Zn2(oba)2(HT-pncb)]·(4-npy)0.25'], 'H2oba': ['4,4′-oxydibenzoic'], '4-spy': ['(E)-4-styrylpyridine'], 'HT-ppcb': ['1,3-bis(4-pyridyl)-2,4-bis(phenyl)cyclobutane;4-(2-npy)'], '4-npy': ['(E)-4-(2-(naphthalen-1-yl)vinyl)pyridine']}"
10.1039/C3CC44181D,"['FIDXEX', 'FIDYIC', 'FIDYOI']",2013,3,https://pubs.rsc.org/en/content/articlehtml/2013/CC/C3CC44181D?page=search,CC,{'2': '[Pr3(μ3-OH)3(Pra2biim)3(H2O)2]n·4nH2O'},{}
10.1039/C3CE41657G,['HIMSED'],2014,1,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C3CE41657G?page=search,CE,"{'1': '{[Cu2(Piv)4(H3tBuDea)](Piv)}n', '1a': 'zHPiv–{Cux(Dea)y(Piv)z}', '5': 'Cu2(LC2)4(bipy)'}","{'5': ['4,4-bipyridine'], 'L1': ['2,5-dichloropyridine']}"
10.1039/c0dt00482k,['LAHZAX'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/dt/c0dt00482k?page=search,dt,"{'2': '(SbAr)2O(HO3PtBu)6', '3': 'Co2(SbAr)4O4(O3PPh)4(OMe)4py2', '13': 'Co4(SbAr)5O9(O3PPh)6(py)4', '14': 'Co2(SbAr)2(O3PtBu)3O2(OMe)2(py)2', '4': 'Co2(SbAr)4O4(O3PPh)4(OMe)4(3-picoline)2', '5': 'Co2(SbAr)4O4(O3PPh)4(OMe)4(4-picoline)2', '7': 'Co2(SbAr)4O4(O3PPh)4(OMe)4(C3H4N2)2', '9': 'Co2(SbAr)4O4(O3PPh)4(OMe)4(C7H9N)2', '10': 'Co2(SbAr)4O4(O3PPh)4(OMe)4(MeOH)2', '11': 'C28H26Cl2CoNO10P2Sb2'}","{'4': ['3-picoline', 'Co2(SbAr)4O4(O3PPh)4(OMe)4(3-picoline)2'], '5': ['4-picoline', 'Co2(SbAr)4O4(O3PPh)4(OMe)4(4-picoline)2'], '7': ['1,2-diazole']}"
10.1039/C8DT04067B,"['YIQHIS', 'YIQHOY']",2018,2,https://pubs.rsc.org/en/content/articlehtml/2018/DT/C8DT04067B?page=search,DT,"{'1': '[CuBr(ass-TPB)]n', '2': '[Cu3I3(ass-TPB)2]n'}",{'4e': ['4-biphenylacetylene']}
10.1039/b806615a,['AGARUW'],2008,1,https://pubs.rsc.org/en/content/articlehtml/2008/06/b806615a?page=search,6,{'1': '{[La2(HL)2(H2O)2(CO3)](H2O)7}∞'},"{'H3L': ['pyrazole-3,5-dicarboxylic']}"
10.1039/C8CY00794B,"['UGASUT', 'UGATAA', 'UGATEE']",2018,3,https://pubs.rsc.org/en/content/articlehtml/2018/CY/C8CY00794B?page=search,CY,{},{}
10.1039/c0ce00983k,['RAWZUM'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/ce/c0ce00983k?page=search,ce,"{'1': '[enH2]2[Ni(H2O)4]2[Ni(en)2]2[Ni(en)]2{[(α-AsW6O26)Ni6(OH)2(H2O)3(en)(B-α-AsW9O34)]2[W4O16][Ni3(H2O)2(en)]2}·16H2O', '2': '[Ni(H2O)(en)2]2[Ni(H2O)3(en)][Ni(H2O)(en)]{[(α-AsW6O26)Ni6(OH)2(en)2.5(B-α-AsW9O34)]2H4[W4O16][Ni4(H2O)2(en)2]2}·13H2O'}",{}
10.1039/D1CE00626F,"['ITOMOW', 'ITOMUC', 'ITONAJ', 'ITONEN']",2021,4,https://pubs.rsc.org/en/content/articlehtml/2021/CE/D1CE00626F?page=search,CE,"{'1': '{[(NC)FeIII{HB(pz)3}(μ-CN)2GdIII(bpdo)(NO3)2(H2O)]·CH3CN}n', '2': '{[(NC)FeIII{HB(pz)3}(μ-CN)2TbIII(bpdo)(NO3)2(H2O)]·CH3CN}n', '3': '{[(NC)FeIII{HB(pz)3}(μ-CN)2DyIII(bpdo)(NO3)2(H2O)]·CH3CN}n', '4': '{[(NC)FeIII{HB(pz)3}(μ-CN)2HoIII(bpdo)(NO3)2(H2O)]·CH3CN}n'}","{'bpdo': ['2,2′-bipyridine-N,N′-dioxide'], 'AA': ['2,2′-bipyridine'], 'pyim': ['2-(1H-imidazol-2-yl)pyridine']}"
10.1039/D0CE00142B,"['MUMMIT', 'MUMMOZ', 'MUMMUF', 'MUMNAM', 'MUMNAM01']",2020,5,https://pubs.rsc.org/en/content/articlehtml/2020/CE/D0CE00142B?page=search,CE,{},"{'L': ['4,4′-azopyridine', '1,2-bis(4-pyridyl)acetylene', '1,4-di(pyridine-4-yl)benzene', '4,4′-dipyridine'], 'L2': ['4,4′-azopyridine']}"
10.1039/c3cc38519a,['LEVKUU'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/cc/c3cc38519a?page=search,cc,{'1': '[(NiL)3(TCBA)2]·12H2O'},"{'L': ['1,3,5,8,12-pentaazacyclo'], 'H3TCBA': ['tri(4-carboxybenzyl)']}"
10.1039/C4CC06136E,"['DOJTIH', 'DOJTON', 'DOJTON01', 'DOJTON02']",2014,4,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC06136E?page=search,CC,{'1': 'Li2(L-C4H4O5)'},{}
10.1039/C3DT50810B,"['DEXDOB', 'DEXXUB', 'YIFFUQ', 'YIFGOL']",2013,4,https://pubs.rsc.org/en/content/articlehtml/2013/DT/C3DT50810B?page=search,DT,"{'1': '{[Nd2(DPPA)2(μ2-C2O4)(H2O)2]·2H2O}n', '2': '{[Sm2(DPPA)2(μ2-C2O4)(H2O)2]·2H2O}n', '3': '[Tb2(HDPPA)2(DPPA)2]n', '4': '[Yb2(HDPPA)2(DPPA)2]n'}",{'H3DPPA': ['4-hydroxyl']}
10.1039/C5CE00139K,"['SUBMIN', 'SUBMOT']",2015,2,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE00139K?page=search,CE,{'1': '[{Cd(L)3·(ClO4)2}·xG]n'},{}
10.1039/D1NJ03341G,['UCOCEY'],2021,1,https://pubs.rsc.org/en/content/articlehtml/2021/NJ/D1NJ03341G?page=search,NJ,"{'5': '1,4-dichloro-3,6-diphenyl-1H,4H-3a,6a-diaza-1,4-diphosphapentalene', '9': '2,5-diphenyl-3H,6H-1,4-diaza-3a,6a-diphosphapenta-lene'}","{'2': ['1,2,3-azadiphospholide'], '5': ['1,4-dichloro-3,6-diphenyl-1H,4H-3a,6a-diaza-1,4-diphosphapentalene'], '9': ['2,5-diphenyl-3H,6H-1,4-diaza-3a,6a-diphosphapenta-lene']}"
10.1039/c0dt01062f,['UMAGEV'],2011,1,https://pubs.rsc.org/en/content/articlehtml/2011/dt/c0dt01062f?page=search,dt,{'1': 'Co5(μ3-OH)2(bpdc)4(dabco)(H2O)2'},"{'bpdc': ['benzophenone-2,4′-dicarboxylate'], 'dabco': ['1,4-diazabicyclo[2,2,2]']}"
10.1039/c2dt00001f,"['VEHRIL', 'VEHROR']",2012,2,https://pubs.rsc.org/en/content/articlehtml/2012/dt/c2dt00001f?page=search,dt,"{'1': '[(C5H4NH)COOH]3[PMo12O40]', '3': '{[La(H2O)4(pdc)]4}[PMo12O40]F'}","{'H2pdc': ['pyridine-2,6-dicarboxylate']}"
10.1039/C5RA12410G,"['CUQZEV', 'CUQZIZ']",2015,2,https://pubs.rsc.org/en/content/articlehtml/2015/RA/C5RA12410G?page=search,RA,{},{}
10.1039/C7NJ00611J,"['GALNIT01', 'RARLII', 'RARLOO', 'RARLUU']",2017,4,https://pubs.rsc.org/en/content/articlehtml/2017/NJ/C7NJ00611J?page=search,NJ,"{'1': '[Pb2(EDTA)(H2O)]2n', '2': '[Pb4(EDTA)2]n·2nH2O', '4': 'Pbn[Pb(EDTA)Pb(H2O)Br]2n·2nH2O', '5': 'K2[Pb(EDTA)]·4H2O', '6': '[Pb2(H2EDTA)2(H2O)2]n·nH2O', '7': '(NH4)4n[Pb2(EDTA)2]n·5nH2O', '3': 'Pbn[Pb(EDTA)Pb(H2O)Cl]2n·2nH2O'}",{}
10.1039/C5TC01004G,"['REZJIR04', 'REZJIR05']",2015,2,https://pubs.rsc.org/en/content/articlehtml/2015/TC/C5TC01004G?page=search,TC,{'1': '(C3N2H5)·[Mn(HCOO)3]'},"{'bdco': ['1,4-diaza-bicycle[2.2.2.]octane']}"
10.1039/C5CE01028D,['PUMDIM'],2015,1,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE01028D?page=search,CE,{'1': '[Co(H2O)6·(H3O)]·3[Co2(L)(H2O)2]·0.5H2O'},{}
10.1039/c2ce25953b,"['SEHDUG', 'SEHFAO', 'SEHFES', 'SEHFIW', 'SEHFOC', 'SEHFUI', 'SEHGAP', 'SEHGET', 'SEHGIX', 'SEHGOD']",2012,10,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce25953b?page=search,ce,"{'1': 'Zn(L)(H2O)', '2': '[Zn(L)(biim-4)0.5]·2H2O', '3': '[Zn(L)(biim-6)0.5]·2H2O', '4': '[Zn(L)(BTE)0.5(H2O)]·H2O', '5': '[Zn(L)(phen)]·H2O', '6': '[Cu(L)(phen)]·H2O', '8': '[Cd5(L)5(biim-4)2.5]·5H2O', '9': '[Co(L)(biim-4)0.5(H2O)]·H2O', '10': '[Ni(L)(biim-4)0.5(H2O)]·2H2O', '7': 'C26H17CdN3O5'}","{'H2L': ['3-carboxy-1-(4′-carboxybenzyl)-2-oxidopyridinium'], 'biim-4': ['1,1′-(1,4-butanediyl)bis(imidazole)'], 'biim-6': ['1,1′-(1,6-hexanedidyl)bis(imidazole)'], 'BTE': ['2,2′-oxybis(ethane-2,1-diyl))bis(1', '1,1′-(2,2′-oxybis(ethane-2,1-diyl))bis(1H-1,2,4-triazole)', '1,1′-(2,2′-oxybis(ethane-2,1-diyl))bis(1,2,4-triazole-1-yl)'], 'phen': ['1,10-phenanthroline']}"
10.1039/C5NJ02411K,"['PUVWAG', 'PUVWIO', 'PUWKUP']",2016,3,https://pubs.rsc.org/en/content/articlehtml/2016/NJ/C5NJ02411K?page=search,NJ,{'3': '[Zn(κN-H3L)(H2O)3]·3H2O'},"{'H5L': ['5-[2-{2,4,6-trioxotetrahydropyrimidin-5(2H)-ylidene}hydrazinyl]isophthalic']}"
10.1039/c0cc03173a,"['WAGWOS', 'WAGWUY', 'WAGXAF', 'WAGXEJ']",2010,4,https://pubs.rsc.org/en/content/articlehtml/2010/cc/c0cc03173a?page=search,cc,"{'1': '[Zn2(H2tfpbbp)(A)2(H2O)2]n', '3': '{[Zn(H2tfpbbp)(fip)]·H2O}n', '5': '[Zn(bix)2](NO3)2·4.5H2O'}","{'mip': ['5-methylisophthalate'], 'fip': ['5-fluoroisophthalate'], 'nip': ['5-nitroisophthalate'], 'tbip': ['5-tert-butyl'], '1,2-phda': ['1,2-phenylenediacetate'], 'dpp': ['1,3-bis(4-pyridyl)propane']}"
10.1039/C8MH00302E,"['TEXVOK', 'TEXVUQ', 'TEXWAX', 'TEXWEB', 'TEXWIF']",2018,5,https://pubs.rsc.org/en/content/articlehtml/2018/MH/C8MH00302E?page=search,MH,"{'1': '{CaIICuII6[(S,S)-serimox]3(OH)2(H2O)}·39H2O', 'vitC@1': '(acid)2@{CaIICuII6[(S,S)-serimox]3(OH)2(H2O)}·15H2O·3CH3CN', 'vitB6@1': '(pyridoxine)2@{CaIICuII6[(S,S)-serimox]3(OH)2(H2O)}·18H2O·1CH3CN', 'bupropion@1': 'bupropion@{CaIICuII6[(S,S)-serimox]3(OH)2(H2O)}·22H2O', 'E2@1': '(17-β-estradiol)0.8@{CaIICuII6[(S,S)-serimox]3(OH)2(H2O)}·9H2O·5CH3CN'}",{}
10.1039/C4DT03702B,"['HOVGIK', 'YUBQET', 'YUBTIA']",2015,3,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C4DT03702B?page=search,DT,"{'1': 'CoL(1,4-bdc)·2DMF', '2': 'CdL(4,4′-bpc)·3DMF', '3': 'CoL(4,4′-bpc)·2DMF'}","{'1': ['CoL(1,4-bdc)·2DMF'], '2': ['CdL(4,4′-bpc)·3DMF'], '3': ['CoL(4,4′-bpc)·2DMF'], 'L': ['3,5-bis(5-(pyridin-4-yl)-4H-1,2,4-triazol-3-yl)pyridine'], '1,4-H2bdc': ['1,4-benzenedicarboxylic'], '4,4′-H2bpc': ['4,4′-biphenyldicarboxylic']}"
10.1039/C6NJ02381A,['IZACIX'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/NJ/C6NJ02381A?page=search,NJ,"{'C4': '[Cu2(L4)4(H2O)2]·1.12H2O', 'L1': 'Cu(NO3)2·3H2O'}",{}
10.1039/C6DT01160H,"['ILAQAP', 'ILAQET']",2016,2,https://pubs.rsc.org/en/content/articlehtml/2016/DT/C6DT01160H?page=search,DT,"{'1': 'Co(dca)2(bim)4', '2': '[Co(dca)2(bim)2]n', '3': '[Co(dca)2(bmim)2]n', '4': '[Co(dca)2(atz)2]n'}","{'bim': ['1-benzylimidazole'], 'atz': ['2-amino-1,3,5-triazine'], 'bmim': ['1-benzyl-2-methylimidazole']}"
10.1039/C4CC07365G,"['ROSSID', 'ROSSOJ']",2014,2,https://pubs.rsc.org/en/content/articlehtml/2014/CC/C4CC07365G?page=search,CC,{'1': '[(CH3)2NH2]6[M(H2O)6]3{M6(η6-TATAT)4(H2O)12}·xH2O'},{'1': ['[(CH3)2NH2]6[M(H2O)6]3{M6(η6-TATAT)4(H2O)12}·xH2O']}
10.1039/C7CE01012E,['FECBIB'],2017,1,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C7CE01012E?page=search,CE,{'1': '{[Zn5(L)2(DMF)2(μ3-H2O)]·2DMF}'},"{'H4ODA': ['2,2′,3,3′-oxidiphthalic']}"
10.1039/D1MA00785H,"['TAPLIJ', 'TAPLOP', 'TAPLUV']",2022,3,https://pubs.rsc.org/en/content/articlehtml/2022/MA/D1MA00785H?page=search,MA,"{'sql-1-M-NCS': '[M(4,4′-bipyridine)2(NCS)]n', 'sql-1-Fe-NCS': '[Fe(bpy)2(NCS)2]n', 'sql-1-Ni-NCS': '[Ni(bpy)2(NCS)2]n'}","{'sql-1-M-NCS': ['[M(4,4′-bipyridine)2(NCS)]n']}"
10.1039/C6CE00465B,['ULUNIA'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/CE/C6CE00465B?page=search,CE,{},{}
10.1039/c2jm15592c,['FECXOC'],2012,1,https://pubs.rsc.org/en/content/articlehtml/2012/jm/c2jm15592c?page=search,jm,"{'1': '[Co(DMA)6]3[(Co4Cl)3(BTT)8(H2O)12]2·12H2O', '2': '[Cd(DMF)6]3[(Cd4Cl)3(BTT)8(H2O)12]2·14H2O·4DMF'}","{'1': ['N-hydroxyphthalimide'], 'BTT3−': ['1,3,5-benzenetristetrazolate'], 'BTC3−': ['benzene-1,3,5-tricarboxylate'], 'H3TATB': ['4,4′,4′′-s-triazine-2,4,6-triyltribenzoic']}"
10.1039/C9NR09779A,['FUNBEY'],2020,1,https://pubs.rsc.org/en/content/articlehtml/2020/NR/C9NR09779A?page=search,NR,{},"{'H6dpa': ['3,4-di(3,5-dicarboxyphenyl)'], 'dpa': ['3,4-di(3,5-dicarboxyphenyl)']}"
10.1039/C7DT00594F,"['LASRAB', 'LASREF', 'LASRIJ']",2017,3,https://pubs.rsc.org/en/content/articlehtml/2017/DT/C7DT00594F?page=search,DT,"{'1': '{(Ph4P)2[MnCu3(Hmesox)3(H2O)Br]·H2O}n', '2': '{(Ph4P)2[CoCu3(Hmesox)3Br]}n', '3': '{(Ph4P)2[ZnCu3(Hmesox)3Br]·2.5H2O}n'}",{}
10.1039/C3CE40809D,"['NIMDEU', 'NIMDIY']",2013,2,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE40809D?page=search,CE,"{'1': '[Ag4(C5H4NS)2(NO3)2]n', '2': '[Ag3(C5H4NS)2]n·nClO4'}",{'C5H4NS': ['pyridine-2-thiolate']}
10.1039/C4DT03415E,"['WOWBAN', 'WOWBER', 'WOWBIV']",2015,3,https://pubs.rsc.org/en/content/articlehtml/2015/DT/C4DT03415E?page=search,DT,"{'2': 'Cd3(L)(OH)2(H2O)4', '3': '[Cd(L)0.5(H2O)]·H2O', '1': '[Cd(H2L)(H2O)3]·NMP'}",{}
10.1039/c2ce25256b,"['CELTAQ', 'CELTEU', 'CELTIY', 'CELTOE', 'CELTUK', 'CELVAS', 'CELVEW', 'CELVIA']",2012,8,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c2ce25256b?page=search,ce,"{'4': '(CH3OH)2.5]n', '5': '[Co(H2MBP)2(PMA)0.5]n', '6': '[Co(H2MBP)2(HDPA)2]n', '7': '[Co(H2MBP)2(1,2-HPDA)2]n', '8': '{[Co(H2MBP)2(1,4-PDA)]n(H2O)4}', '3': 'C24H26CoN8O5'}","{'7': ['[Co(H2MBP)2(1,2-HPDA)2]n'], '1,2-H2PDA': ['1,2-phenylenediacetic'], '1,4-H2PDA': ['1,4-phenylenediacetic']}"
10.1039/C8CE00598B,"['HIDPOC', 'HIDPUI', 'HIDQAP']",2018,3,https://pubs.rsc.org/en/content/articlehtml/2018/CE/C8CE00598B?page=search,CE,"{'1': '[Zn5(L)4(H2tpim)2(FA)4(H2O)2]n', '3': '[Zn(L)(Htpim)]n'}",{}
10.1039/D1QM00626F,['EXUQUM'],2021,1,https://pubs.rsc.org/en/content/articlehtml/2021/QM/D1QM00626F?page=search,QM,{},{}
10.1039/C3CE41886C,"['BIRLOF', 'BIRLOF01', 'BIRLOF02', 'BIRLOF03']",2014,4,https://pubs.rsc.org/en/content/articlehtml/2014/CE/C3CE41886C?page=search,CE,{},{}
10.1039/c1ce05824j,"['FARMOC', 'FARMUI', 'FARNAP', 'FARNET']",2012,4,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c1ce05824j?page=search,ce,"{'1': 'Cu(3-bpfp)(NIPH)(H2O)', '2': 'Cu(3-bpfp)0.5(NPH)(H2O)2', '3': 'Cd(3-bpfp)0.5(NIPH)', '4': '[Cd(3-bpfp)(NPH)(H2O)]·(H2O)'}","{'3-bpfp': ['ligandsbis(3-pyridylformyl)piperazine', 'bis(3-pyridylformyl)piperazine'], '1': ['Cu(3-bpfp)(NIPH)(H2O)'], '2': ['Cu(3-bpfp)0.5(NPH)(H2O)2'], '3': ['Cd(3-bpfp)0.5(NIPH)'], '4': ['[Cd(3-bpfp)(NPH)(H2O)]·H2O', '[Cd(3-bpfp)(NPH)(H2O)]·(H2O)']}"
10.1039/c0ce00375a,"['EMEYEB', 'EMEYIF', 'EMEYUR', 'EMEZAY', 'EMEZOM']",2011,5,https://pubs.rsc.org/en/content/articlehtml/2011/ce/c0ce00375a?page=search,ce,"{'1': '[Zn2(OH)(L)(H2O)]·H2O', '2': '[Cd3(L)2(H2O)3]·H2O', '3': '[Zn(HL)(bipy)2]2·6H2O', '4': '[Cd(HL)(bipy)]2', '5': '[Zn(HL)(phen)]2·2H2O', '6': '[Cd(HL)(phen)(H2O)]2[Cd(HL)(phen)]2', '7': '[Cd(HL)(phen)]2·2H2O', '8': '[Zn(HL)(terpy)]2', '9': '[Cd(HL)(terpy)]2·2H2O', '10': 'Zn(HL)(bipy)', '11': 'Zn(HL)(bipy)·2H2O', '12': 'Zn(HL)(phen)·H2O'}",{}
10.1039/b909838k,['OGUWIX'],2009,1,https://pubs.rsc.org/en/content/articlehtml/2009/09/b909838k?page=search,9,"{'1': '[Cu(NCS)2(pyrimidine)2]n', '2': '[Cu(NCS)2(pyrazine)]n', '3': '[Cu(NCS)2(4,4′-bipyridine)]n'}","{'1': ['catena[bis(μ2-thiocyanato-N,S)-bis(pyrimidine-N)-copper(II)]'], '2': ['poly[bis(μ2-thiocyanato-N,S)-(μ2-pyrazine-N,N′)-copper(II)]'], '3': ['poly[bis(μ2-thiocyanato-N,S)-(μ2-4,4′-bipyridine-N,N′)-copper(II)]', '[Cu(NCS)2(4,4′-bipyridine)]n']}"
10.1039/C5CE00354G,"['IGODUF', 'IGOFER']",2015,2,https://pubs.rsc.org/en/content/articlehtml/2015/CE/C5CE00354G?page=search,CE,"{'1': '{[Mn(salpn)]2[Fe(CN)5(NO)]}n', '2': '{[Mn(salpn)(CH3OH)]4[Mn(CN)5NO]}+[C(CN)3]−·3H2O', '3': '{[Mn(dapsc)][Fe(CN)5NO]·0.5CH3OH·0.25H2O}n', '4': '{[Mn(salpn)(CH3OH)]4[Fe(CN)5NO]}(ClO4)2·4H2O'}","{'salpn2−': ['N,N′-1,3-propylene-bis(salicylideneiminato)'], 'dapsc': ['2,6-diacetylpyridine-bis(semicarbazone)']}"
10.1039/c2cc32907g,['FEBQIO'],2012,1,https://pubs.rsc.org/en/content/articlehtml/2012/cc/c2cc32907g?page=search,cc,{},{'H2TBA': ['4-tetrazole-benzoic']}
10.1039/C3CE41696H,['QIPVAO'],2013,1,https://pubs.rsc.org/en/content/articlehtml/2013/CE/C3CE41696H?page=search,CE,{'1': '{[Bi(mna)2]−·(HDMA)+}n'},{'H2mna': ['2-mercaptonicotinic']}
10.1039/D1GC00692D,"['ORISEQ', 'ORIWIY']",2021,2,https://pubs.rsc.org/en/content/articlehtml/2021/GC/D1GC00692D?page=search,GC,"{'1': '[CuII5(2-ptz)6(H2O)4(GeW12O40)]·4H2O', '2': '[CuI2(ppz)4][H2GeW12O40]·8H2O', 'I': '[CuII5(2-ptz)6(H2O)4]n4n'}","{'1': ['[CuII5(2-ptz)6(H2O)4(GeW12O40)]·4H2O'], 'I': ['[CuII5(2-ptz)6(H2O)4]n4n+'], '2-ptz': ['5-(2-pyridyl)'], 'ppz': ['3-(pyrid-4-yl)']}"
10.1039/C7CE01042G,"['YEFJUR', 'YEFKAY', 'YEFLUT', 'YEFMAA']",2017,4,https://pubs.rsc.org/en/content/articlehtml/2017/CE/C7CE01042G?page=search,CE,"{'1': '[Zn(L)(H2O)]·H2O', '2': '[Mn3(L)2Cl2(H2O)2]·2H2O', '3': 'Co3(L)2(NO3)2(H2O)2', '4': '[Ni3(L)2(NO3)2(H2O)2]]'}","{'H2L': ['(4-(3,5-dicarboxylphenyl)-2-methylpyridine)']}"
10.1039/c000872a,"['LALXON', 'LALXUT']",2010,2,https://pubs.rsc.org/en/content/articlehtml/2010/00/c000872a?page=search,0,"{'1': 'Co(D-Cam)', '2': 'Cu2(D-Cam)2(D-H2Cam)2'}",{}
10.1039/D1RA00248A,['APEMAM'],2021,1,https://pubs.rsc.org/en/content/articlehtml/2021/RA/D1RA00248A?page=search,RA,{},{}
10.1039/b816132c,"['VUHHUC', 'VUHJAK']",2009,2,https://pubs.rsc.org/en/content/articlehtml/2009/16/b816132c?page=search,16,"{'1': 'Cu6(H2O)7(m-PO3–C6H4–CO2)4', '2': 'Cu(H2O)(m-PO3–C6H4–CO2H)'}",{'I': ['3-phosphonobenzoic']}
10.1039/C3SC00057E,"['RIGPEE', 'RIGPEE01', 'RIGPII']",2013,3,https://pubs.rsc.org/en/content/articlehtml/2013/SC/C3SC00057E?page=search,SC,"{'1': '{[Cu(pytpy)]·NO3·CH3OH}∞', '1′': '{[Cu(pytpy)]·NO3·H2O}∞'}",{}
10.1039/c1ce06246h,"['TIDWIO', 'TIDWOU', 'TIDWUA', 'TIDXAH']",2012,4,https://pubs.rsc.org/en/content/articlehtml/2012/ce/c1ce06246h?page=search,ce,"{'1': '[Ag3(trz)2(CN)]n', '2': '[Ag3(detrz)2(CN)]n', '3': '[Ag4(dptrz)2(CN)2]n', '4': '[Ag3(dptrz)2(CN)]n'}","{'Htrz': ['1H-1,2,4-triazole'], 'Hdetrz': ['3,5-diethyl-1', '3,5-diethyl-1H-1,2,4-triazole'], 'Hdptrz': ['3,5-dipropyl-1', '3,5-dipropyl-1H-1,2,4-triazole']}"
10.1039/C9CC00075E,['TIXGEP'],2019,1,https://pubs.rsc.org/en/content/articlehtml/2019/CC/C9CC00075E?page=search,CC,{'3': 'Co(II)'},{}
10.1039/C6DT01597B,['CIFVIW01'],2016,1,https://pubs.rsc.org/en/content/articlehtml/2016/DT/C6DT01597B?page=search,DT,"{'3': '[ZnCl2(BtzH)2]·BtzH', '4': '[CoCl2(BtzH)2]·BtzH', '5': 'CoCl2(BtzH)2', '6': '[CoCl2(BtzH)4]·4BtzH', '7': 'ZnCl2(BtzH)2', '8': 'BtzH2[CoCl3BtzH]', '9': '{(BtzH)2H}Cl', '1': 'β-1∞[MnCl2(BtzH)2]', '2': 'α-1∞[MnCl2(BtzH)2]'}","{'q': ['8-hydroxyquinolinate'], 'btrb': ['1,4-bis(1,2,4-triazol-1-y1)butane']}"
10.1039/C7SC05390H,"['BEWSOO', 'BEWSUU']",2018,2,https://pubs.rsc.org/en/content/articlehtml/2018/SC/C7SC05390H?page=search,SC,{},"{'DMA': ['N,N-dimethylacetamide'], 'TCNQ': ['7,7,8,8-tetracyanoquinodimethane'], 'HKUST-1': ['benzene-1,2,4-tricarboxylic'], 'DCTOH': ['2,4-dicyano-6-hydroxy-s-triazine']}"
10.1039/C5CE02140E,"['FAFZEU', 'FAGWUI', 'FAGXAP', 'FAGXET']",2016,4,https://pubs.rsc.org/en/content/articlehtml/2016/CE/C5CE02140E?page=search,CE,"{'1': '[Sm(TPIA)(H2O)3]·5.5H2O', '2': '[Eu(TPIA)(H2O)3]·5.5H2O', '3': '[Gd(TPIA)(H2O)3]·5.5H2O', '4': '[(Eu0.12Gd0.88)(TPIA)(H2O)3]·5.5H2O'}",{}
10.1039/b920109b,['NUWCAK'],2010,1,https://pubs.rsc.org/en/content/articlehtml/2010/20/b920109b?page=search,20,{'1': '[{Cu(hfacac)2}CuTPyP·6H2O]n'},"{'hfacac': ['1,1,1,5,5,5-hexafluoroacetylacetonate']}"
10.1039/C8CE00505B,"['VIBFEU', 'VIBFIY', 'VIBMOL']",2018,3,https://pubs.rsc.org/en/content/articlehtml/2018/CE/C8CE00505B?page=search,CE,"{'1': 'Cd2(3-tpt)(bpta)(H2O)3', '2': '[Cd2(3-tpt)(bpta)(H2O)3]·(toluene)', '3': '[Cd2(3-tpt)(bpta)(H2O)3]·(m-xylene)'}","{'1': ['Cd2(3-tpt)(bpta)(H2O)3'], '2': ['[Cd2(3-tpt)(bpta)(H2O)3]·(toluene)'], '3': ['[Cd2(3-tpt)(bpta)(H2O)3]·(m-xylene)'], '3-tpt': ['2,4,6-tris(3-pyridyl)-1,3,5-triazine'], 'H4bpta': ['1,1′-biphenyl-2,2′,6,6′-tetracarboxylic']}"
